javanese,ground_truth,generated,bertscore
"Salah siji panggon mangan lan panggon nangkring sing direkomendasikne kanca sing oke banget. Panggone pancene lumayan munggah lak saka kutha, lan rodok mlebu-mlebu sampek ora ketok lak saka dalan utama. Nanging panganane enak, panggone asik, regane uga standar. Sik sumbut karo regane lah. Oleh lak nyang Malang dolan mrene maneh.","Salah satu tempat makan dan tempat nongkrong yang direkomendasikan teman yang oke sekali. Tempatnya memang lumayan naik kalau dari kota, dan agak masuk-masuk sampai tidak terlihat kalau dari jalan utama. Tapi makanannya enak, tempatnya asik, harganya juga standar. Masih sepadan dengan harga lah. Bolehlah kalau ke Malang datang ke sini lagi.","Salah satu tempat makan dan tempat nongkrong yang direkomendasikan teman yang oke banget. Tempatnya memang lumayan tinggi jika dari kota, dan jalanan masuk-masuk sampek tidak ketok jika dari jalan utama. Tapi makanannya enak, tempatnya asik, harganya juga standar. Sik banding karna harganya lah. Oleh jika ke Malang bermain ke sini lagi.",0.96124267578125
On the spot lagi tayang ing trans7,On the spot sedang tayang di trans7,"""On the spot lagi tayang di trans7""",0.919404923915863
"Bener-bener iwak pitik goreng sing gurih lan nggarai aku ketagihan, sambel sing pedes nggarai sensasi mangan luwih mantep karo sega anget lan es teh manis","Benar benar ayam goreng yang gurih dan membuat saya ketagihan, sambal yang pedas membuat sensasi makan lebih mantap dengan nasi hangat dan es teh manis","""Memang benar ayam goreng yang gurih dan membuat saya ketagihan, sambalnya yang pedas membuat sensasi makan lebih mantap bersama nasi hangat dan es teh manis""",0.9735624194145203
Aku wis ndaftar namung ora entuk sms seka 5111.,Saya sudah registrasi tapi tidak dapat sms dari 5111.,"""Saya sudah daftar tapi tidak sampai sms dari 5111.""",0.9487563371658325
"Mumpung lagi mlaku-mlaku marang bandunh sekaliyan nyempatake nyoba batagor sek paling enak ing kota kembang iki nganti ora sadar dhewe mesen luwih akeh seka kapasitas mangan dhewe wong loro: Bakso tahu goreng, siomay goreng lan batagor kuah, ayam kremes, lan es cendol lan dhewe uga kudu mbungkus mulih tahu yun yin pesenan dhewe akhire.","Mumpung sedang berjalan-jalan ke bandunh sekalian menyempatkan mencoba batagor yang terenak di kota kembang ini sampai tidak sadar kami memesan lebih banyak dari kapasitas makan kami berdua: Bakso tahu goreng, siomay goreng dan batagor kuah, ayam kremes, dan es cendol dan kami masih harus membungkus pulang tahu yun yin pesanan kami akhirnya.","""Kalau lagi jalan-jalan ke bandung sekaliya mampir deh mencoba batagor yang paling enak di kota kembang ini sampai tidak sadar kita pesanan lebih banyak kapasitas makan kita berdua: Bakso tahu goreng, siomay goreng dan batagor kuah, ayam kremes, dan es cendol, kami juga harus dibungkus baru tahu pesanan kami akhirnya.""",0.9425613880157471
"Njajal pesen shabu-shabu, menu anyar ning gading resto. Kuwalitas rasane cukup enak, regane kejangkau uga. Rekomendasi lak nggawa tamu utawa mung mangan wengi karo kaluwarga.","Mencoba memesan shabu-shabu, menu baru di gading resto. Kualitas rasa cukup enak, harga terjangkau pula. Rekomendasi bilamana membawa tamu atau sekadar makan malam bersama keluarga.","Coba pesan shabu-shabu, menu baru di gading resto. Kualitas rasanya cukup enak, harga terjangkau juga. Rekomendasi kalau mau buat tamu atau cuma makan malam bersama keluarga.""",0.9730350971221924
Oke. Wis tak kirim lewat pesen langsung,Oke. Sudah saya kirim via pesan langsung,Oke. Sudah saya kirim melalui pesan langsung,0.9841009378433228
"Kasamrawutan sing kadadean akhir debat loro pilgub jabar ing 14 mei 2018 sing kepungkur, marakke silang pendapat saka para kontestan debat.","Kericuhan yang terjadi pengujung debat kedua pilgub jabar pada 14 mei 2018 yang lalu, menimbulkan silang pendapat dari para kontestan debat.","""Kesamaan yang terasa di akhir debat keduanya pilgub jabar di 14 mei 2018 yang terhitung, membuat bertukar pendapat dari para kontestan debat.""",0.9330413341522217
Isuk iki lali nyepot helm mas gojek bar mudun saka motor gara-gara nguber bis,Pagi ini lupa lepas helm abang gojek setelah turun dari motor gara-gara mengejar bus,Pagi ini lupa mengenakan helm mematikan motor karena menunggu bis,0.9182474613189697
"Restoran iki tansah top. Suasanane nyaman banget kanggo ngobrol karo kanca, sedulur utawa pasangan. Panganane uga enak. Sanajan aku biasane ora mangan abot. Soale paling seneng marang mrene sore nyedhak mbengi","Restoran ini selalu top. Suasananya nyaman banget buat ngobrol dengan teman, saudara atau pasangan. Makanannya juga enak. Walaupun saya biasanya tidak makan berat. Soalnya paling suka ke sini sore menjelang malam","""Restoran ini selalu top. Suasananya sangat nyaman buat ngobrol dengan teman, saudara atau pasangan. Makanan pun enak. Terutama saya biasa tidak makan berat. Jadi, paling suka ke sini sore setelah kerja malam""",0.9587728381156921
"Menu sing dhewe pesen urang, sapi, sapo kabehane enak, sampurna dimasake, rasane pas, kuwalitase dhuwur. Panggonane amba, pelayanane oke tenan. Kabehane grapyak lan grapyak karo bocah-bocah","Menu yang kita pesan udang, sapi, sapo semuanya enak, sempurna dimasaknya, rasanya pas, berkualitas tinggi.  Tempat luas, pelayanan oke banget. Semuanya ramah dan ramah sama anak-anak","""Menu yang kami pesan ikan, sapi, sama semua enak, sempurna dimasak, rasanya pas, kualitasnya tinggi. Tempatnya luas, pelayanan sangat baik. Anak-anak sangat menyukai dan sangat menyukai sama anak-anak""",0.9374692440032959
"Kesel ngantri, kesel golek panggon lungguh, kesel lungguh. Dinggo sing ora nduwe wektu suwe lan wis keluwen, mending ora mrene. Aku mrene pas liburan bodo panganan ning ruko-ruko kene uga rodok larang lan rasane standar.","Capek mengantre, capek mencari tempat duduk, cape duduk. Buat yang tidak punya waktu lama dan sudah kelaperan, mendingan tidak ke sini. Saya ke sini pas liburan lebaran makanan di ruko-ruko sekitar sini juga rada mahal dan rasanya standar.","""Gila antrian, gila cari tempat duduk, gila duduk. Untuk yang tidak punya waktu lama dan sudah kelaparan, mending tidak ke sini. Saya ke sini pas liburan bodo makan di ruko-ruko ini juga ramai lorong dan rasanya standar.""",0.9348164200782776
"Warung mangan nduwe suasana sing nyaman karo gaya kampung lawas. Luwih sekeco diparani wektu sore sampek dina wengi ning kahanan sing luwih romantis karo cahyaning remeng-remeng saka obor lan geni unggun. Panganan sing disajikne rena-rena, mulai panganan indonesia sampek panganan eropa serba ana. Cocok sanget kanggo ngentekne wektu karo kanca lak keluarga.",Resto ini memiliki suasana yang nyaman dengan gaya kampung tradisional. Lebih cocok dikunjungi saat sore hingga malam hari di suasana lebih romantis dengan cahaya temaram dari obor dan api unggun. Makanan yang disajikan bervariasi mulai makanan indonesia sampai european makanan serba ada. Sangat cocok untuk menhabiskan waktu bersama teman atau keluarga.,"""Warung makan memiliki suasana yang nyaman dengan gaya pedesaan kuno. Lebih unik dipenuhi waktu sore hingga malam hari di lingkungan yang lebih romantis dengan cahayan remah-remah dari obor serta api unggun. Hidangan yang disajikan beragam, mulai makanan indonesia hingga eropa semuanya ada. Sangat cocok untuk menghabiskan waktu bersama teman dan keluarga.""",0.9340412616729736
"Menu masakan sing disajekne lumayan rena-rena karo rasa sing lumayan enak, kabehe pelayan lan wektu pelayanane ya cukup apik dadi awakdewe wareg mangan awan ning kana, mung nata panggene restoran sing mestere rena-rena munggah - mudun dadi kudu luwih ngati-ati dinggo wong tua lan bocah cilik, muga-muga isa luwih ditingkatne pelayanane lan rena-rena menune. Sukses terus kanggo boemi mitoha.","Menu masakan yang disajikan lumayan bervariasi dengan rasa yang lumayan enak, jumlah pelayan dan waktu pelayanannya pun cukup baik sehingga kami puas makan siang di sana, hanya tata letak restoran yang lantainya bervariasi naik - turun sehingga harus ekstra hati-hati untuk orang tua dan anak kecil, semoga bisa semakin ditingkatkan pelayanan dan variasi menunya. Sukses selalu untuk boemi mitoha.","""Menu masakan yang disajikan lumayan beragam dengan rasa yang lumayan enak, baik pelayanan dan waktu pelayanan cukup baik sehingga kami pergi makan awan di sana, hanya ada satu hal yang sangat penting di sebuah restoran yang sangat mendominasi - yaitu harus lebih berhati-hati untuk orang tua dan anak kecil, semoga bisa lebih ditingkatkan pelayanan dan beragamnya menunya. Sukses terus untuk bumi mitoha.""",0.9368576407432556
"Tagihan mencolot loro kali lipat amarga promo entek tanpo kabar, ora bener iki.","Tagihan melonjak dua kali lipat gara-gara promo habis tanpa pemberitahuan, tidak benar ini.","""Tagihan menumpuk dua kali lipat karena promo habis tanpa pemberitahuan, tidak benar ini.""",0.9570313692092896
Njaluk informasine babagan daftar rega klambi kang didhol.,Minta informasi tentang daftar harga baju yang sedang dijual,Minta informasinya tentang daftar harga baju yang dijualnya.,0.949988842010498
Aku tansaya sengit karo jne amarga pangirimane mesthi telat,Saya semakin membenci jne karena pengirimannya selalu telat,"""Saya tanya keras ke jne karena pengirimannya selalu terlambat",0.9034675359725952
"Ora koyo warung mangan lan kafe biasane, konsep panggonane digawe unik. Akeh lampu-lampu, gambaran, semiantik. Panganan lan ombenane lumayan pas enak, sing garai kaget pas ndelok daftar menune. Ragene wuooow pas banget ning sak. Lan sing mesti rega mirah ora nggarai rasane maleh seje, pancet enak lan berkualitas.","Tidak seperti kebanyakan restoran dan kafe lain, konsep tempatnya dibuat unik. Banyak lampu-lampu, lukisan, semi antik. Makanan dan minuman lumayan cukup enak, yang buat kaget pas melihat daftar menunya. Harganya wuooow pas banget di kantong. Dan yang pasti harga murah tidak buat rasa jadi beda, tetap enak dan berkualitas.","""Tidak seperti warung makan dan kafe biasanya, konsep tempatnya dibuat unik. Banyak lampu-lampu, gambar, semiantik. Makanan dan minuman lumayan pas enak yang bikin ngagum kaget saat melihat daftar menunya. Raganya wowoow pas banget deh di sak. Dan yang pasti harga mahal nggak bikin rasanya mentah mentah tapi berkualitas.""",0.9361355304718018
"Ana ing lantai 1 hotel yaiku lantai paling dhuwur, nyajikake pemandangan luar biasa ing arah bukit sing dithukuli wit-witan. Seger, resik, penak, luar biasa!","Terletak di lantai 1 hotel yang merupakan lantai tertinggi, menyajikan pemandangan luar biasa ke arah bukit yang ditumbuhi pepohonan. Segar, bersih, nyaman, luar biasa!","""Di lantai 1 hotel adalah lantai paling bawah, menyajikan pemandangan luar biasa di arah bukit yang ditumbuhi pepohonan. Segar, bersih, nyaman, luar biasa!""",0.9704214930534363
Sakdurunge aku lan pasangan mulih marang jakarta. Aku mampir ndhisik ing restoran iki. Pemandangane apik lan panganane uga murah meriah. Rekomendasi tenan,Sebelum saya dan pasangan pulang ke jakarta. Saya mampir dahulu ke restoran ini. Pemandangannya keren dan makanannya pun murah meriah. Rekomendasi sekali,Sebelum pergi ke jakarta. Saya mampir mampir ke restoran ini. Pemandangannya bagus dan makanan juga murah meriah. Rekomendasi banget,0.9694865345954895
Ngerasa bosen loh karo sakabehane. Bosen tenan ngelakokake rutinitas sing ngono-ngono wae.,Merasa jenuh loh sama semuanya. Bosen sekali melakukan rutinitas yang gitu-gitu saja.,"""Merasa bosan sekali dengan seluruhnya. Bosan sekali membuat rutinitas yang begini-begini saja.""",0.9220807552337646
Eman kothake sing tekan lumayan penyok,Sayang kotaknya yang sampai agak penyok,"""Rela ketok kothak yang tekan lumayan menyilaukan",0.8418605327606201
Kapisan njajal uwis disuguhi karo lalaine pelayan sing marakake dhewe ngenteni suwi wae 4 lagu marcell. Banjur uwis suwi ya ora sida pesenlah. Ora peduli arep enak kaya ngapa yen pelayanane elek karepe sing jenenge rasa.,Pertama mencoba sudah disuguhi dengan kelalaian pelayan yang bikin kita menunggu lama aja 4 lagu marcell. Terus sudah lama ya tidak jadi pesanlah. Tidak peduli mau enak kayak apa kalau pelayanannya buruk terserahlah yang namanya rasa.,"""Pertama coba saja disuguhi dengan lalain pelayan yang membuat kita menunggu lama sekali 4 lagu marcell. Lalu sudah lama ya tidak seperti pesanan. Tidak peduli mau enak gak apa-apa kalau pelayanannya jelek bilang rasa.""",0.9295804500579834
"Sego rawone enak banget, regane murah. Cedak universitas parahyangan. Panggonane unik nganggo kayu-kayu.","Nasi rawonnya sangat enak, harga terjangkau. Dekat universitas parahyangan. Tempatnya unik dengan kayu-kayu.","""Nasi sayurnya enak banget, harganya murah. Dekat universitas parahyangan. Tempatnya unik dengan kayu-kayu.""",0.9654464721679688
"Pesen soto karo iga bakar, ditambah suwasana sing adem. Rasane enak lan dilayani kanthi grapyak karo mbak diah, tisna, echa. Uwis ping pindo teka mrene lan mesthi marem karo kualitas panganan lan pelayanan:","Order soto sama iga bakar, ditambah suasana yang dingin. Rasanya enak dan dilayani dengan ramah sama mbak diah, tisna, echa. Sudah dua kali datang ke sini dan selalu puas dengan kualitas makanan dan pelayanan:","""Pesan soto dan iga bakar, ditambah suasana yang sejuk. Rasanya enak dan dilayani dengan ramah oleh mbak diah, tisa, echa. Sudah 2 kali datang ke sini dan pasti akan kembali dengan kualitas makanan dan pelayanan:""",0.9650061130523682
"Youtube akeh banget manfaate. Isa nonton film, ngrungokake lagu, kala-kala kanggo sinau.","Youtube banyak sekali manfaatnya. Bisa nonton film, dengar lagu, kadang untuk belajar.","""Youtube banyak sekali manfaatnya. Bisa menonton film, mendengarkan lagu, dan kadang-kadang untuk belajar.""",0.9517076015472412
"Udan ing dina isuk tenan marakna kesel, macet lan rega ojol dadi tenan ora isa dikendalikake marakna eneg","Hujan di pagi hari sungguh sangat kesal, macet dan harga ojol jadi super tak terkendali bikin eneg","""Parah hujan di pagi hari bawaan kesel, macet dan harga ojek jadi tidak bisa dikendalikan bawaan marah""",0.8961348533630371
"Panganane lumayan enak-enak ing hawa anyes lan akeh variasine mulai saka restoran burangrang, saung purbasari lan area foodcourte.","Makanannya lumayan enak-enak di udara dingin dan banyak variasinya dari mulai restoran burangrang, saung purbasari dan area foodcourtnya.","""Makanan cukup enak di suasana hangat dan banyak varietasnya mulai dari restoran bergaya bergelombang, saung purbasari dan area foodcourtnya.""",0.9321374893188477
Tulung golekake alamat uwong iki. Bakal aku jak duel kaya uwong lanang nganggo samurai. Deknen uwis ngece ibuku sing paling aku tresnani lan hormati.,Tolong carikan alamat orang ini. Akan saya ajak duel secara jantan pakai samurai. Dia telah menghina ibuku yang paling aku cinta dan hormati.,Tolong cari alamat orang ini. Saya akan bertemu dengannya seperti orang laki-laki menggunakan samurai. Dia sudah menelepon ibu saya yang paling saya cintai dan hormat.,0.9207073450088501
"Panggon ngombe kopi cedek kampus UI, vietnamese kopi -ne enak, regane relatif sedeng, cocok dinggo ngontemplasi karo nggarap tesis","Tempat minum kopi dekat kampus UI, vietnamese kopi -nya enak, harganya relatif sedang, cocok untuk berkontemplasi sembari mengerjakan tesis","""Tempat minum kopi dekat kampus UI, vietnamese kopi -nya enak, harganya relatif murah, cocok untuk kontemplasi sambil mengerjakan tesis""",0.9703254699707031
"Panganane enak, lan pemandangane apik tenan,. Mung sing menyang lawangwangine kurang dadi ora kabeh uwong bisa ngerti yen lawangwangi ana nang kono kajaba wong sek lewat.","Makanannya enak, dan viewnya amazing,. Hanya sing menuju lawangwanginya kurang jadi tidak semua orang bisa tahu ada lawangwangi di situ kecuali orang yang lewat.","""Makanan enak, dan pemandangan bagus sekali,. Cuma yang di lawangwangi kurang jadi tidak semua orang bisa paham kalau lawangwangi itu ada di sana. """,0.9398164749145508
Aku mulai usaha lan ora tau wedi gagal.,Saya memulai usaha dan tidak pernah takut gagal.,"""Aku mulai usaha dan tidak pernah takut gagal.""",0.9587540030479431
Panggonan mangan kanthi nuansa doraemon. Rega panganane murah lan akeh pilihan. Panggonane ora patia amba nanging nyaman. Nang lantai 2 digawe kaya kamare nobita lkp kanthi meja sinau mesin waktu lan lawang nang ndi wae. Akeh golekan doraemon lan komik-komik sek isa diwaca sawetara ngenteni panganan. Kajaba iku sinambi ngrasakake panganane dhewe isa nonton film doraemon. Anakku seneng mangan. Lanjutan,Tempat makan dengan nuansa doraemon. Harga makanannya murah dan banyak pilihan. Tempatnya tidak terlalu luas tapi nyaman. Di lantai 2 di buat menyerupai kamar nobita lkp dengan meja belajar mesin waktu dan pintu ke mana saja. Banyak boneka doraemon dan komik-komik yang bisa dibaca saat menunggu makanan. Selain itu sambil menikmati hidangan kita bisa menonton film doraemon. Anak saya senang makan. Lanjutan,"""Tempat makan dengan nuansa doraemon. Harga makanan murah dan banyak pilihan. Tempatnya tidak terlalu luas tapi nyaman. Di lantai 2 dibuat seperti kamarnya nobita lkp dengan meja belajar mesin waktu dan lawang dimana saja. Banyak golekannya doraemon dan komik-komik yang bisa dibaca secara bersamanya sambil menunggu makanan. Sambil itu sinambung makan. Dan lanjutannya""",0.94743412733078
